restaurante_id,nome,endereco,cidade,nota,qtd_avaliacoes,categoria_preco,faixa_preco,latitude,longitude,fonte
3629918,El Faro,"Las Fragatas, Puerto Villamil 200250 Equador",Isabela ,3.5,126,$$ - $$$,R$ 16 - R$ 106,-0.9562579989433287,-90.96623229980467,https://www.tripadvisor.com.br/Restaurant_Review-g1732554-d3629918-Reviews-El_Faro-Puerto_Villamil_Isabela_Galapagos_Islands.html
9555732,Bambu,"Calle Ignacio Hernandez, Puerto Baquerizo Moreno 200150 Equador",San Cristobal ,4.5,25,$$ - $$$,indef,-0.9008579850196838,-89.61062622070312,https://www.tripadvisor.com.br/Restaurant_Review-g297531-d9555732-Reviews-Bambu-Puerto_Baquerizo_Moreno_San_Cristobal_Galapagos_Islands.html
10348354,La Garrapata,"Pto. Ayora Barrio Pelican Bay Ave., 200350 Equador",Santa Cruz ,4.5,14,$$ - $$$,indef,0.0,0.0,https://www.tripadvisor.com.br/Restaurant_Review-g297532-d10348354-Reviews-La_Garrapata-Santa_Cruz_Galapagos_Islands.html
8001871,Casa del Lago Coffee Place,"Moisés Brito 185 y Juan Montalvo At the entrance of the Ninfas Lake, Puerto Ayora 200350 Equador",Santa Cruz ,4.5,25,$,indef,-0.74686598777771,-90.31597900390624,https://www.tripadvisor.com.br/Restaurant_Review-g297533-d8001871-Reviews-Casa_del_Lago_Coffee_Place-Puerto_Ayora_Santa_Cruz_Galapagos_Islands.html
15636436,Rincon de Sebas,"Av. Alsacio Northia y Espanola, Puerto Baquerizo Moreno 200101 Equador",San Cristobal ,4.5,14,$,indef,-0.9017189741134644,-89.6099853515625,https://www.tripadvisor.com.br/Restaurant_Review-g297531-d15636436-Reviews-Rincon_de_Sebas-Puerto_Baquerizo_Moreno_San_Cristobal_Galapagos_Islands.html
4746100,Blue Footed Booby,"La Calle de los Kioscos, Puerto Ayora 200350 Equador",Santa Cruz ,4.0,40,$,indef,-0.7461619973182678,-90.31455993652344,https://www.tripadvisor.com.br/Restaurant_Review-g297533-d4746100-Reviews-Blue_Footed_Booby-Puerto_Ayora_Santa_Cruz_Galapagos_Islands.html
4588428,BM Lobster Endemic,"Antonio Gil, Puerto Villamil 200250 Equador",Isabela ,4.0,51,$$ - $$$,R$ 53 - R$ 160,-0.9568819999694824,-90.96424865722656,https://www.tripadvisor.com.br/Restaurant_Review-g1732554-d4588428-Reviews-BM_Lobster_Endemic-Puerto_Villamil_Isabela_Galapagos_Islands.html
3645239,Restaurante Miconia,"Av. Charles Darwin, Puerto Baquerizo Moreno 200150 Equador",San Cristobal ,3.5,165,$$ - $$$,indef,-0.9007490277290344,-89.61093139648438,https://www.tripadvisor.com.br/Restaurant_Review-g297531-d3645239-Reviews-Restaurante_Miconia-Puerto_Baquerizo_Moreno_San_Cristobal_Galapagos_Islands.html
3906255,Los Delfines,"Antonio Gil & Las Fragatas, Puerto Villamil Equador",Isabela ,3.5,225,$$ - $$$,R$ 27 - R$ 213,-0.9572439789772034,-90.96617126464844,https://www.tripadvisor.com.br/Restaurant_Review-g1732554-d3906255-Reviews-Los_Delfines-Puerto_Villamil_Isabela_Galapagos_Islands.html
15606078,Mi Tierra Galápagos,"Avenida Baltra Barrio Pelikan Bay, Puerto Ayora 200350 Equador",Santa Cruz ,4.5,15,$$ - $$$,R$ 27 - R$ 186,-0.7428650259971619,-90.31168365478516,https://www.tripadvisor.com.br/Restaurant_Review-g297533-d15606078-Reviews-Mi_Tierra_Galapagos-Puerto_Ayora_Santa_Cruz_Galapagos_Islands.html
