restaurante_id,nome,endereco,cidade,nota,qtd_avaliacoes,categoria_preco,faixa_preco,latitude,longitude,fonte
929353,"Casa Bosque","Camino Al Volcan 16829 San Jose De Maipo, Santiago 8320000 Chile",Santiago ,4.5,1029,$$ - $$$,R$ 139 - R$ 224,-33.60014343261719,-70.36114501953125,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d929353-Reviews-Casa_Bosque-Santiago_Santiago_Metropolitan_Region.html
6620454,"99 Restaurante","Andres de Fuenzalida 99 Providencia, Santiago Chile",Santiago ,4.5,606,$$$$,R$ 80 - R$ 199,-33.42145538330078,-70.61148834228516,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d6620454-Reviews-99_Restaurante-Santiago_Santiago_Metropolitan_Region.html
12795411,"Piso Uno","Santa Magdalena 116 Pasaje Interior, Santiago 7510057 Chile",Santiago ,4.5,345,$$$$,indef,-33.4205322265625,-70.61009979248047,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d12795411-Reviews-Piso_Uno-Santiago_Santiago_Metropolitan_Region.html
799806,"El Huerto","Orrego Luco 054, Santiago 8320000 Chile",Santiago ,4.5,988,$$ - $$$,R$ 55 - R$ 124,-33.422752380371094,-70.6124267578125,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d799806-Reviews-El_Huerto-Santiago_Santiago_Metropolitan_Region.html
798593,"Pizzeria Tiramisu","Avenida Isidora Goyenechea 3141, Santiago 7550000 Chile",Santiago ,4.5,6376,$$ - $$$,indef,-33.414520263671875,-70.59759521484375,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d798593-Reviews-Pizzeria_Tiramisu-Santiago_Santiago_Metropolitan_Region.html
800731,"Le due torri","Borde Rio Monseñor Escriva de Balaguer 6400 local 1-A, Santiago 8320000 Chile",Santiago ,4.5,373,$$$$,R$ 124 - R$ 497,-33.3817253112793,-70.58002471923828,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d800731-Reviews-Le_due_torri-Santiago_Santiago_Metropolitan_Region.html
5443034,"La Burguesia","Santa Magdalena 99 Local 3, Santiago 8320000 Chile",Santiago ,4.5,943,$$ - $$$,indef,-33.420433044433594,-70.60941314697266,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d5443034-Reviews-La_Burguesia-Santiago_Santiago_Metropolitan_Region.html
1172248,"La Mar","Avenida Nueva Costanera 4076 Vitacura, Santiago 3922 Chile",Santiago ,4.5,1755,$$$$,R$ 124 - R$ 348,-33.39556121826172,-70.59754943847656,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d1172248-Reviews-La_Mar-Santiago_Santiago_Metropolitan_Region.html
12416721,"Puerto del Alto","Av. Presidente Kennedy Lateral 9001, Las Condes Local 3235, Santiago 7591567 Chile",Santiago ,4.5,306,$,indef,-33.390872955322266,-70.5462875366211,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d12416721-Reviews-Puerto_del_Alto-Santiago_Santiago_Metropolitan_Region.html
5264083,"Saffron Indian Delicacies","Avenida Nueva Costanera 3664, Santiago Chile",Santiago ,4.5,251,$$ - $$$,R$ 82 - R$ 205,-33.402591705322266,-70.59857177734375,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d5264083-Reviews-Saffron_Indian_Delicacies-Santiago_Santiago_Metropolitan_Region.html
