atracao_id,nome,endereco,cidade,nota,qtd_avaliacoes,latitude,longitude,fonte
2389894,"Museu do Padre Toledo - Tiradentes","Rua Padre Toledo, s/n Centro Histórico, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes,4.0,526,-21.1108455657959,-44.17644500732422,https://www.tripadvisor.com.br/Attraction_Review-g737098-d2389894-Reviews-Museu_Casa_Padre_Toledo-Tiradentes_State_of_Minas_Gerais.html
2389903,"Santuário da Santíssima Trindade - Tiradentes",indef,Tiradentes,4.0,138,-21.110109329223633,-44.17868423461914,https://www.tripadvisor.com.br/Attraction_Review-g737098-d2389903-Reviews-Santissima_Trindade_Sanctuary-Tiradentes_State_of_Minas_Gerais.html
12349589,"Agência Caminhos & Trilhas - Tiradentes","Rua Custodio Gomes n• 13 Praça da Rodoviária, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes,5.0,28,-21.109132766723633,-44.17521667480469,https://www.tripadvisor.com.br/Attraction_Review-g737098-d12349589-Reviews-Agencia_Caminhos_Trilhas-Tiradentes_State_of_Minas_Gerais.html
3732345,"Museu da Liturgia - Tiradentes","Rua do Jogo de Bola 15 Centro Histórico, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes,4.5,665,-21.109153747558594,-44.17778015136719,https://www.tripadvisor.com.br/Attraction_Review-g737098-d3732345-Reviews-Museu_da_Liturgia-Tiradentes_State_of_Minas_Gerais.html
17826514,"Anos 80 Museu da Nostalgia - Tiradentes","R. João de Siqueira Afonso, 408 Parque dos Bandeirantes, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes,5.0,16,-21.128061294555664,-44.16659927368164,https://www.tripadvisor.com.br/Attraction_Review-g737098-d17826514-Reviews-Anos_80_Museu_da_Nostalgia-Tiradentes_State_of_Minas_Gerais.html
2389872,"Igreja N S das Mercês dos Pretos Crioulos - Tiradentes",indef,Tiradentes,4.5,207,-21.109012603759766,-44.17218780517578,https://www.tripadvisor.com.br/Attraction_Review-g737098-d2389872-Reviews-Our_Lady_of_Merces_dos_Pretos_Crioulos_church-Tiradentes_State_of_Minas_Gerais.html
10244030,"Cachoeira do Mangue - Tiradentes","Serra de São Jose, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes,4.0,32,-21.107778549194336,-44.199886322021484,https://www.tripadvisor.com.br/Attraction_Review-g737098-d10244030-Reviews-Cachoeira_do_Mangue-Tiradentes_State_of_Minas_Gerais.html
13427432,"Instituto Mario Mendonça - Tiradentes","Praça das Mercês, 149, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes,5.0,11,-21.10898208618164,-44.17228698730469,https://www.tripadvisor.com.br/Attraction_Review-g737098-d13427432-Reviews-Instituto_Mario_Mendonca-Tiradentes_State_of_Minas_Gerais.html
2389862,"Chafariz de São José - Tiradentes","Rua do Chafariz Centro Histórico, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes,4.0,1758,-21.107419967651367,-44.17634963989258,https://www.tripadvisor.com.br/Attraction_Review-g737098-d2389862-Reviews-Sao_Jose_Fountain-Tiradentes_State_of_Minas_Gerais.html
7224613,"Capela de São João Evangelista - Tiradentes","Rua Padre Toledo - Largo do Sol 38 Centro Histórico, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes,4.0,95,-21.110919952392578,-44.176170349121094,https://www.tripadvisor.com.br/Attraction_Review-g737098-d7224613-Reviews-Capela_de_Sao_Joao_Evangelista-Tiradentes_State_of_Minas_Gerais.html
13395752,"Teatro de Marionetes - Tiradentes","Rua Direita 280A Centro Histórico, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes,5.0,9,-21.11066246032715,-44.17524719238281,https://www.tripadvisor.com.br/Attraction_Review-g737098-d13395752-Reviews-Teatro_de_Marionetes-Tiradentes_State_of_Minas_Gerais.html
13814150,"Scarlatelli Arte & Decor - Tiradentes","Rua Resende Costa 54 a, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes,5.0,13,-21.11078453063965,-44.17464065551758,https://www.tripadvisor.com.br/Attraction_Review-g737098-d13814150-Reviews-Scarlatelli_Arte_Decor-Tiradentes_State_of_Minas_Gerais.html
12625571,"Serra do São José - Tiradentes",indef,Tiradentes,5.0,36,-21.11011505126953,-44.1781120300293,https://www.tripadvisor.com.br/Attraction_Review-g737098-d12625571-Reviews-Serra_do_Sao_Jose-Tiradentes_State_of_Minas_Gerais.html
8681237,"Galeria e Fundação Oscar Araripe - Tiradentes","Rua da Câmara 92, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes,5.0,36,-21.10951805114746,-44.17756271362305,https://www.tripadvisor.com.br/Attraction_Review-g737098-d8681237-Reviews-Galeria_e_Fundacao_Oscar_Araripe-Tiradentes_State_of_Minas_Gerais.html
2389857,"Balneário das Águas Santas - Tiradentes","Av. Presidente Castelo Branco, s/n, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes,4.0,54,-21.07921028137207,-44.20859146118164,https://www.tripadvisor.com.br/Attraction_Review-g737098-d2389857-Reviews-Aguas_Santas_water_resort-Tiradentes_State_of_Minas_Gerais.html
10594168,"Ateliê Valin Branco - Tiradentes","Rua dos Inconfidentes 349a, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes,5.0,33,-21.110544204711914,-44.17342758178711,https://www.tripadvisor.com.br/Attraction_Review-g737098-d10594168-Reviews-Atelie_Valin_Branco-Tiradentes_State_of_Minas_Gerais.html
8705552,"Galeria de Arte - Moitará Arte Indígena - Tiradentes","Rua Alvarenga Peixoto, 1027 estrada para o Bichinho, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes,4.5,22,-21.10603904724121,-44.156612396240234,https://www.tripadvisor.com.br/Attraction_Review-g737098-d8705552-Reviews-Galeria_de_Arte_Moitara_Arte_Indigena-Tiradentes_State_of_Minas_Gerais.html
