atracao_id,nome,endereco,cidade,nota,qtd_avaliacoes,latitude,longitude,fonte
10205226,Ponte dos Contos - Ouro Preto,"Rua São José, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto,4.5,7,-20.349550247192383,-43.67607116699219,https://www.tripadvisor.com.br/Attraction_Review-g303389-d10205226-Reviews-Ponte_dos_Contos-Ouro_Preto_State_of_Minas_Gerais.html
10083131,Casa da Baronesa - Ouro Preto,"Praca Tiradentes No 33 Iphan, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto,4.5,3,-20.38581657409668,-43.50367736816406,https://www.tripadvisor.com.br/Attraction_Review-g303389-d10083131-Reviews-Casa_da_Baronesa-Ouro_Preto_State_of_Minas_Gerais.html
10064355,Caminho dos Diamantes da Estrada Real - Ouro Preto,indef,Ouro Preto,4.5,3,0.0,0.0,https://www.tripadvisor.com.br/Attraction_Review-g303389-d10064355-Reviews-Caminho_dos_Diamantes_da_Estrada_Real-Ouro_Preto_State_of_Minas_Gerais.html
7195241,Igreja de São José - Ouro Preto,"Rua Teixeira Amaral, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto,4.0,51,-20.384780883789062,-43.50790023803711,https://www.tripadvisor.com.br/Attraction_Review-g303389-d7195241-Reviews-Igreja_de_Sao_Jose-Ouro_Preto_State_of_Minas_Gerais.html
12947713,Mina Treze de Maio - Casa de Mineração - Ouro Preto,indef,Ouro Preto,4.0,9,-20.385269165039062,-43.49591827392578,https://www.tripadvisor.com.br/Attraction_Review-g303389-d12947713-Reviews-Mina_Treze_de_Maio_Casa_de_Mineracao-Ouro_Preto_State_of_Minas_Gerais.html
10083175,Casa de Alphonsus de Guimaraens - Ouro Preto,"Rua Sao Jose 165 Centro, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto,4.5,4,-20.384946823120117,-43.50710678100586,https://www.tripadvisor.com.br/Attraction_Review-g303389-d10083175-Reviews-Casa_de_Alphonsus_de_Guimaraens-Ouro_Preto_State_of_Minas_Gerais.html
2389277,Estação Ecológica do Tripuí - Ouro Preto,indef,Ouro Preto,4.5,29,-20.31641960144043,-43.57683181762695,https://www.tripadvisor.com.br/Attraction_Review-g303389-d2389277-Reviews-Estacao_Ecologica_do_Tripui-Ouro_Preto_State_of_Minas_Gerais.html
10037896,Cachoeira Bigode do Chinês - Ouro Preto,"Victorino Dias, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto,4.0,7,-20.389690399169922,-43.506710052490234,https://www.tripadvisor.com.br/Attraction_Review-g303389-d10037896-Reviews-Cachoeira_Bigode_do_Chines-Ouro_Preto_State_of_Minas_Gerais.html
6436843,Igreja De Glaura - Ouro Preto,indef,Ouro Preto,4.0,21,0.0,0.0,https://www.tripadvisor.com.br/Attraction_Review-g303389-d6436843-Reviews-Igreja_De_Glaura-Ouro_Preto_State_of_Minas_Gerais.html
10034311,Capela de Nossa Senhora das Dores do Monte Calvário - Ouro Preto,indef,Ouro Preto,5.0,5,-20.38956069946289,-43.49895095825195,https://www.tripadvisor.com.br/Attraction_Review-g303389-d10034311-Reviews-Capela_de_Nossa_Senhora_das_Dores_do_Monte_Calvario-Ouro_Preto_State_of_Minas_Ge.html
7331520,Chafariz Marília de Dirceu - Ouro Preto,"Largo Marilia de Dirceu Bairro Antônio Dias, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto,3.5,43,-20.317930221557617,-43.68659973144531,https://www.tripadvisor.com.br/Attraction_Review-g303389-d7331520-Reviews-Chafariz_Marilia_de_Dirceu-Ouro_Preto_State_of_Minas_Gerais.html
10034756,Passo de Antônio Dias - Ouro Preto,"Rua Claudio Manoel sn, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto,4.0,12,-20.385770797729492,-43.50265121459961,https://www.tripadvisor.com.br/Attraction_Review-g303389-d10034756-Reviews-Passo_de_Antonio_Dias-Ouro_Preto_State_of_Minas_Gerais.html
10195167,Prédio do Ministério Público - Ouro Preto,"Praca Reinaldo Alves de Brito 68, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto,4.5,2,-20.384899139404297,-43.50577163696289,https://www.tripadvisor.com.br/Attraction_Review-g303389-d10195167-Reviews-Predio_do_Ministerio_Publico-Ouro_Preto_State_of_Minas_Gerais.html
10083078,Mirante da Igreja S. Francisco de Paula - Ouro Preto,"Rua Sao Francisco de Paula, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto,4.5,12,-20.38205909729004,-43.507659912109375,https://www.tripadvisor.com.br/Attraction_Review-g303389-d10083078-Reviews-Mirante_da_Igreja_S_Francisco_de_Paula-Ouro_Preto_State_of_Minas_Gerais.html
10034886,Ponte da Barra - Ouro Preto,indef,Ouro Preto,4.0,4,-20.390750885009766,-43.50157928466797,https://www.tripadvisor.com.br/Attraction_Review-g303389-d10034886-Reviews-Ponte_da_Barra-Ouro_Preto_State_of_Minas_Gerais.html
10056606,Largo da Alegria - Ouro Preto,"Rua Sao Jose Praça Silviano Brandão, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto,4.0,5,-20.384559631347656,-43.5070915222168,https://www.tripadvisor.com.br/Attraction_Review-g303389-d10056606-Reviews-Largo_da_Alegria-Ouro_Preto_State_of_Minas_Gerais.html
2389323,Mina Felipe dos Santos - Ouro Preto,indef,Ouro Preto,3.0,39,-20.384199142456055,-43.490840911865234,https://www.tripadvisor.com.br/Attraction_Review-g303389-d2389323-Reviews-Felipe_dos_Santos_mine-Ouro_Preto_State_of_Minas_Gerais.html
10034731,Oratório do Vira-Saia - Ouro Preto,"Rua Barao do Ouro Branco, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto,4.0,5,-20.388370513916016,-43.498008728027344,https://www.tripadvisor.com.br/Attraction_Review-g303389-d10034731-Reviews-Oratorio_do_Vira_Saia-Ouro_Preto_State_of_Minas_Gerais.html
10173716,Chafariz do Museu da Inconfidência - Ouro Preto,"Praca Tiradentes sn, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto,4.0,14,-20.385000228881836,-43.50352096557617,https://www.tripadvisor.com.br/Attraction_Review-g303389-d10173716-Reviews-Chafariz_do_Museu_da_Inconfidencia-Ouro_Preto_State_of_Minas_Gerais.html
