restaurante_id,nome,endereco,cidade,nota,qtd_avaliacoes,categoria_preco,faixa_preco,latitude,longitude,fonte
7171240,"La Vaca","Calle de San Fernando 55, 03001 Alicante Espanha",Alicante ,4.5,632,$$ - $$$,R$ 131 - R$ 229,38.342220306396484,-0.4870760142803192,https://www.tripadvisor.com.br/Restaurant_Review-g1064230-d7171240-Reviews-La_Vaca-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
1537218,"Peccati di Gola Ristorante","Calle San Francisco 10 Calle de las setas. A 200 metros de la Explanada y a 2 minutos de la Rambla., 03001 Alicante Espanha",Alicante ,4.5,726,$$ - $$$,R$ 144 - R$ 229,38.344078063964844,-0.4843289852142334,https://www.tripadvisor.com.br/Restaurant_Review-g1064230-d1537218-Reviews-Peccati_di_Gola_Ristorante-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_.html
6536746,"Daikichi","Calle Segura 1, 03004 Alicante Espanha",Alicante ,4.5,598,$$ - $$$,indef,38.34647750854492,-0.4898749887943268,https://www.tripadvisor.com.br/Restaurant_Review-g1064230-d6536746-Reviews-Daikichi-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
15041834,"Restaurante Bigoli","Calle Candida Jimeno Gargallo 6, 03002 Alicante Espanha",Alicante ,4.5,198,$$ - $$$,R$ 65 - R$ 262,38.34568786621094,-0.4852280020713806,https://www.tripadvisor.com.br/Restaurant_Review-g1064230-d15041834-Reviews-Restaurante_Bigoli-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
7799216,"La Ronería","Placa del Doctor Balmis 3 Alicante centro., 03001 Alicante Espanha",Alicante ,4.5,303,$$ - $$$,R$ 79 - R$ 118,38.34302520751953,-0.48713600635528564,https://www.tripadvisor.com.br/Restaurant_Review-g1064230-d7799216-Reviews-La_Roneria-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
13803902,"El Bokao Gourmet","Calle de Tomas Lopez Torregrosa 10, 03002 Alicante Espanha",Alicante ,4.5,176,$$ - $$$,indef,38.34756088256836,-0.4851450026035309,https://www.tripadvisor.com.br/Restaurant_Review-g1064230-d13803902-Reviews-El_Bokao_Gourmet-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
13289765,"Bar Manero Tapas Delicatessen","Calle Medico Manero Molla 7, 03001 Alicante Espanha",Alicante ,4.5,920,$$ - $$$,R$ 164 - R$ 229,38.34388732910156,-0.4839250147342682,https://www.tripadvisor.com.br/Restaurant_Review-g1064230-d13289765-Reviews-Bar_Manero_Tapas_Delicatessen-Alicante_Costa_Blanca_Province_of_Alicante_Valenc.html
1553850,"Cervecería Sento Rambla","Carrer Gerona, 1, 03001 Alicante Espanha",Alicante ,4.5,2647,$$ - $$$,R$ 79 - R$ 196,38.34492111206055,-0.4838779866695404,https://www.tripadvisor.com.br/Restaurant_Review-g1064230-d1553850-Reviews-Cerveceria_Sento_Rambla-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Cou.html
23407353,"Sunrise Gastro Bar Ristorante","Calle de San Fernando 34, 03001 Alicante Espanha",Alicante ,5.0,48,$$ - $$$,R$ 33 - R$ 100,38.34347152709961,-0.48431500792503357,https://www.tripadvisor.com.br/Restaurant_Review-g1064230-d23407353-Reviews-Sunrise_Gastro_Bar_Ristorante-Alicante_Costa_Blanca_Province_of_Alicante_Valenc.html
8511216,"Baobab Exotique","Avenida Santander 20 Local 19, 03540 Alicante Espanha",Alicante ,4.5,230,$$ - $$$,R$ 97 - R$ 161,38.369930267333984,-0.41425299644470215,https://www.tripadvisor.com.br/Restaurant_Review-g1064230-d8511216-Reviews-Baobab_Exotique-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
